owner	name	stars	title	url
yarnpkg	yarn	32201	Yarn install ECONNREFUSED 151.101.36.162:443 issue (proposed fix)	https://github.com/yarnpkg/yarn/issues/5299
yarnpkg	yarn	32201	Symlinking packages may lead to invalid states	https://github.com/yarnpkg/yarn/issues/937
yarnpkg	yarn	32201	Yarn install shell script uninstalls before successful download	https://github.com/yarnpkg/yarn/issues/2808
yarnpkg	yarn	32201	Registry settings on .npmrc file being ignored	https://github.com/yarnpkg/yarn/issues/3612
yarnpkg	yarn	32201	`yarn list --depth 0` list all installed dependencies in node_modules beside in package.json	https://github.com/yarnpkg/yarn/issues/3569
yarnpkg	yarn	32201	Yarn missing python flag	https://github.com/yarnpkg/yarn/issues/3519
yarnpkg	yarn	32201	upgrade-interactive should do engine checks before showing the prompt	https://github.com/yarnpkg/yarn/issues/5902
yarnpkg	yarn	32201	`upgrade-interactive` always shows dependency installed via Git as outdated	https://github.com/yarnpkg/yarn/issues/4896
yarnpkg	yarn	32201	Yarn pack is ignoring .npmignore files	https://github.com/yarnpkg/yarn/issues/685
yarnpkg	yarn	32201	Trailing slash breaks workspace features when yarn run inside workspace folder	https://github.com/yarnpkg/yarn/issues/5816
yarnpkg	yarn	32201	Files are extracted before their hashes are checked.	https://github.com/yarnpkg/yarn/issues/4638
yarnpkg	yarn	32201	Yarn does not symlink missing binaries	https://github.com/yarnpkg/yarn/issues/3421
yarnpkg	yarn	32201	yarn install --flat should probably show the reason why a package is required	https://github.com/yarnpkg/yarn/issues/3013
yarnpkg	yarn	32201	"can't resolve merge conflicts with --install.frozen-lockfile in .yarnrc"	https://github.com/yarnpkg/yarn/issues/5382
yarnpkg	yarn	32201	Path *bug* using wrong node binary.	https://github.com/yarnpkg/yarn/issues/5789
yarnpkg	yarn	32201	`yarn add` in workspace adds to `dependencies` when it should update `devDependencies`	https://github.com/yarnpkg/yarn/issues/4971
yarnpkg	yarn	32201	yarn self-update should update using the same installation method originally used	https://github.com/yarnpkg/yarn/issues/1139
yarnpkg	yarn	32201	yarn install --production does an engine check on devDependencies	https://github.com/yarnpkg/yarn/issues/5796
yarnpkg	yarn	32201	"Yarn check [--integrity [--verbose]] fail and messages aren't helpful in the slightest"	https://github.com/yarnpkg/yarn/issues/2287
yarnpkg	yarn	32201	"Yarn install in v1.6.0 with dependency from private repo starting with `ssh+git` fails ""Invalid protocol: ssh+git:""."	https://github.com/yarnpkg/yarn/issues/5766
yarnpkg	yarn	32201	yarn --modules-folder lib/ add requirejs	https://github.com/yarnpkg/yarn/issues/5715
yarnpkg	yarn	32201	Cannot force color output when stdout is not a tty	https://github.com/yarnpkg/yarn/issues/5733
yarnpkg	yarn	32201	Should not copy `node_modules` of `file:` dependencies	https://github.com/yarnpkg/yarn/issues/3344
yarnpkg	yarn	32201	"yarn remove doesn't warn about workspace root like yarn add does (add -W flag)"	https://github.com/yarnpkg/yarn/issues/5611
yarnpkg	yarn	32201	yarn run --non-interactive prompts and errors	https://github.com/yarnpkg/yarn/issues/5655
yarnpkg	yarn	32201	yarn does not respect npm globalconfig	https://github.com/yarnpkg/yarn/issues/5543
yarnpkg	yarn	32201	impossible to update package without pulling in updates of all dependencies	https://github.com/yarnpkg/yarn/issues/5475
yarnpkg	yarn	32201	Use fs.copyFile with UV_FS_COPYFILE_FICLONE flag when ready	https://github.com/yarnpkg/yarn/issues/5456
yarnpkg	yarn	32201	`yarn tag list` prompts for NPM credentials	https://github.com/yarnpkg/yarn/issues/5325
yarnpkg	yarn	32201	`yarn install` ignores `files` from local dependencies	https://github.com/yarnpkg/yarn/issues/2822
yarnpkg	yarn	32201	Yarn does not remove old package name from yarn.lock when install from git repo	https://github.com/yarnpkg/yarn/issues/2840
